"subject" "featAcceleration" "featInstrument" "featJerk" "featMagnitude" "featAxis" "count" "average" "featType" "featOperation" "activityName"
"2272" 6 NA "Gyroscope" NA NA "Y" 48 -0.0341782208604167 "Time" "Mean" "WALKING_DOWNSTAIRS"
"2273" 6 NA "Gyroscope" NA NA "Z" 48 0.0870012595210417 "Time" "Mean" "WALKING_DOWNSTAIRS"
"2274" 6 NA "Gyroscope" NA NA "X" 48 -0.19830385328125 "Time" "SD" "WALKING_DOWNSTAIRS"
"2275" 6 NA "Gyroscope" NA NA "Y" 48 -0.18922957 "Time" "SD" "WALKING_DOWNSTAIRS"
"2276" 6 NA "Gyroscope" NA NA "Z" 48 -0.0940797929729167 "Time" "SD" "WALKING_DOWNSTAIRS"
"2277" 6 NA "Gyroscope" NA "Magnitude" NA 48 0.0142677821595833 "Time" "Mean" "WALKING_DOWNSTAIRS"
"2278" 6 NA "Gyroscope" NA "Magnitude" NA 48 -0.0426276750979167 "Time" "SD" "WALKING_DOWNSTAIRS"
"2279" 6 NA "Gyroscope" "Jerk" NA "X" 48 -0.0256452232354167 "Time" "Mean" "WALKING_DOWNSTAIRS"
"2280" 6 NA "Gyroscope" "Jerk" NA "Y" 48 -0.0768089915604167 "Time" "Mean" "WALKING_DOWNSTAIRS"
"2281" 6 NA "Gyroscope" "Jerk" NA "Z" 48 -0.0372228650416667 "Time" "Mean" "WALKING_DOWNSTAIRS"
"2282" 6 NA "Gyroscope" "Jerk" NA "X" 48 0.0393387960854167 "Time" "SD" "WALKING_DOWNSTAIRS"
"2283" 6 NA "Gyroscope" "Jerk" NA "Y" 48 -0.193508405479167 "Time" "SD" "WALKING_DOWNSTAIRS"
"2284" 6 NA "Gyroscope" "Jerk" NA "Z" 48 0.193206498960417 "Time" "SD" "WALKING_DOWNSTAIRS"
"2285" 6 NA "Gyroscope" "Jerk" "Magnitude" NA 48 -0.0829366854166667 "Time" "Mean" "WALKING_DOWNSTAIRS"
"2286" 6 NA "Gyroscope" "Jerk" "Magnitude" NA 48 -0.111228416159583 "Time" "SD" "WALKING_DOWNSTAIRS"
"2287" 6 "Body" "Accelerometer" NA NA "X" 48 0.277045258145833 "Time" "Mean" "WALKING_DOWNSTAIRS"
"2288" 6 "Body" "Accelerometer" NA NA "Y" 48 -0.019536840063125 "Time" "Mean" "WALKING_DOWNSTAIRS"
"2289" 6 "Body" "Accelerometer" NA NA "Z" 48 -0.107209356208333 "Time" "Mean" "WALKING_DOWNSTAIRS"
"2290" 6 "Body" "Accelerometer" NA NA "X" 48 0.383681639791667 "Time" "SD" "WALKING_DOWNSTAIRS"
"2291" 6 "Body" "Accelerometer" NA NA "Y" 48 0.360164958768542 "Time" "SD" "WALKING_DOWNSTAIRS"
"2292" 6 "Body" "Accelerometer" NA NA "Z" 48 -0.320204232520417 "Time" "SD" "WALKING_DOWNSTAIRS"
"2293" 6 "Body" "Accelerometer" NA "Magnitude" NA 48 0.333754731458333 "Time" "Mean" "WALKING_DOWNSTAIRS"
"2294" 6 "Body" "Accelerometer" NA "Magnitude" NA 48 0.373611914166667 "Time" "SD" "WALKING_DOWNSTAIRS"
"2295" 6 "Body" "Accelerometer" "Jerk" NA "X" 48 0.103681343708333 "Time" "Mean" "WALKING_DOWNSTAIRS"
"2296" 6 "Body" "Accelerometer" "Jerk" NA "Y" 48 0.00987685807166667 "Time" "Mean" "WALKING_DOWNSTAIRS"
"2297" 6 "Body" "Accelerometer" "Jerk" NA "Z" 48 -0.00932470617291667 "Time" "Mean" "WALKING_DOWNSTAIRS"
"2298" 6 "Body" "Accelerometer" "Jerk" NA "X" 48 0.165271070858333 "Time" "SD" "WALKING_DOWNSTAIRS"
"2299" 6 "Body" "Accelerometer" "Jerk" NA "Y" 48 0.276544029529167 "Time" "SD" "WALKING_DOWNSTAIRS"
"2300" 6 "Body" "Accelerometer" "Jerk" NA "Z" 48 -0.336817322270833 "Time" "SD" "WALKING_DOWNSTAIRS"
"2301" 6 "Body" "Accelerometer" "Jerk" "Magnitude" NA 48 0.10384507225 "Time" "Mean" "WALKING_DOWNSTAIRS"
"2302" 6 "Body" "Accelerometer" "Jerk" "Magnitude" NA 48 0.209502174375 "Time" "SD" "WALKING_DOWNSTAIRS"
"2303" 6 "Gravity" "Accelerometer" NA NA "X" 48 0.928531455208333 "Time" "Mean" "WALKING_DOWNSTAIRS"
"2304" 6 "Gravity" "Accelerometer" NA NA "Y" 48 -0.214046334375 "Time" "Mean" "WALKING_DOWNSTAIRS"
"2305" 6 "Gravity" "Accelerometer" NA NA "Z" 48 -0.00307981704708333 "Time" "Mean" "WALKING_DOWNSTAIRS"
"2306" 6 "Gravity" "Accelerometer" NA NA "X" 48 -0.9544062675 "Time" "SD" "WALKING_DOWNSTAIRS"
"2307" 6 "Gravity" "Accelerometer" NA NA "Y" 48 -0.93357760125 "Time" "SD" "WALKING_DOWNSTAIRS"
"2308" 6 "Gravity" "Accelerometer" NA NA "Z" 48 -0.934378766458333 "Time" "SD" "WALKING_DOWNSTAIRS"
"2309" 6 "Gravity" "Accelerometer" NA "Magnitude" NA 48 0.333754731458333 "Time" "Mean" "WALKING_DOWNSTAIRS"
"2310" 6 "Gravity" "Accelerometer" NA "Magnitude" NA 48 0.373611914166667 "Time" "SD" "WALKING_DOWNSTAIRS"
"2311" 6 NA "Gyroscope" NA NA "X" 51 -0.115065008156863 "Freq" "Mean" "WALKING_UPSTAIRS"
"2312" 6 NA "Gyroscope" NA NA "Y" 51 -0.329653779629412 "Freq" "Mean" "WALKING_UPSTAIRS"
"2313" 6 NA "Gyroscope" NA NA "Z" 51 -0.0464142110215686 "Freq" "Mean" "WALKING_UPSTAIRS"
"2314" 6 NA "Gyroscope" NA NA "X" 51 -0.390248128039216 "Freq" "SD" "WALKING_UPSTAIRS"
"2315" 6 NA "Gyroscope" NA NA "Y" 51 -0.31361857145098 "Freq" "SD" "WALKING_UPSTAIRS"
"2316" 6 NA "Gyroscope" NA NA "Z" 51 -0.309998085098039 "Freq" "SD" "WALKING_UPSTAIRS"
"2317" 6 NA "Gyroscope" NA "Magnitude" NA 51 -0.230627015078431 "Freq" "Mean" "WALKING_UPSTAIRS"
"2318" 6 NA "Gyroscope" NA "Magnitude" NA 51 -0.318173892545098 "Freq" "SD" "WALKING_UPSTAIRS"
"2319" 6 NA "Gyroscope" "Jerk" "Magnitude" NA 51 -0.45923633377451 "Freq" "Mean" "WALKING_UPSTAIRS"
"2320" 6 NA "Gyroscope" "Jerk" "Magnitude" NA 51 -0.455937719019608 "Freq" "SD" "WALKING_UPSTAIRS"
"2321" 6 "Body" "Accelerometer" NA NA "X" 51 -0.131075372803922 "Freq" "Mean" "WALKING_UPSTAIRS"
"2322" 6 "Body" "Accelerometer" NA NA "Y" 51 0.0978035099588235 "Freq" "Mean" "WALKING_UPSTAIRS"
"2323" 6 "Body" "Accelerometer" NA NA "Z" 51 -0.42724809972549 "Freq" "Mean" "WALKING_UPSTAIRS"
"2324" 6 "Body" "Accelerometer" NA NA "X" 51 -0.0211335627276471 "Freq" "SD" "WALKING_UPSTAIRS"
"2325" 6 "Body" "Accelerometer" NA NA "Y" 51 0.159123777172549 "Freq" "SD" "WALKING_UPSTAIRS"
"2326" 6 "Body" "Accelerometer" NA NA "Z" 51 -0.36587418445098 "Freq" "SD" "WALKING_UPSTAIRS"
"2327" 6 "Body" "Accelerometer" NA "Magnitude" NA 51 -0.0819479396203922 "Freq" "Mean" "WALKING_UPSTAIRS"
"2328" 6 "Body" "Accelerometer" NA "Magnitude" NA 51 -0.222161433666667 "Freq" "SD" "WALKING_UPSTAIRS"
"2329" 6 "Body" "Accelerometer" "Jerk" NA "X" 51 -0.244812769960784 "Freq" "Mean" "WALKING_UPSTAIRS"
"2330" 6 "Body" "Accelerometer" "Jerk" NA "Y" 51 -0.122991594331373 "Freq" "Mean" "WALKING_UPSTAIRS"
"2331" 6 "Body" "Accelerometer" "Jerk" NA "Z" 51 -0.549314615882353 "Freq" "Mean" "WALKING_UPSTAIRS"
"2332" 6 "Body" "Accelerometer" "Jerk" NA "X" 51 -0.186815074235294 "Freq" "SD" "WALKING_UPSTAIRS"
"2333" 6 "Body" "Accelerometer" "Jerk" NA "Y" 51 -0.0169811409705882 "Freq" "SD" "WALKING_UPSTAIRS"
"2334" 6 "Body" "Accelerometer" "Jerk" NA "Z" 51 -0.571673957058824 "Freq" "SD" "WALKING_UPSTAIRS"
"2335" 6 "Body" "Accelerometer" "Jerk" "Magnitude" NA 51 -0.169868234496078 "Freq" "Mean" "WALKING_UPSTAIRS"
"2336" 6 "Body" "Accelerometer" "Jerk" "Magnitude" NA 51 -0.177734840922353 "Freq" "SD" "WALKING_UPSTAIRS"
"2337" 6 NA "Gyroscope" NA NA "X" 51 -0.0767406825588235 "Time" "Mean" "WALKING_UPSTAIRS"
"2338" 6 NA "Gyroscope" NA NA "Y" 51 -0.0518981989072549 "Time" "Mean" "WALKING_UPSTAIRS"
"2339" 6 NA "Gyroscope" NA NA "Z" 51 0.0664234025976471 "Time" "Mean" "WALKING_UPSTAIRS"
"2340" 6 NA "Gyroscope" NA NA "X" 51 -0.321973723647059 "Time" "SD" "WALKING_UPSTAIRS"
"2341" 6 NA "Gyroscope" NA NA "Y" 51 -0.315799901607843 "Time" "SD" "WALKING_UPSTAIRS"
"2342" 6 NA "Gyroscope" NA NA "Z" 51 -0.18390018167451 "Time" "SD" "WALKING_UPSTAIRS"
"2343" 6 NA "Gyroscope" NA "Magnitude" NA 51 -0.12912124415098 "Time" "Mean" "WALKING_UPSTAIRS"
"2344" 6 NA "Gyroscope" NA "Magnitude" NA 51 -0.199893710196078 "Time" "SD" "WALKING_UPSTAIRS"
"2345" 6 NA "Gyroscope" "Jerk" NA "X" 51 -0.0652024492378431 "Time" "Mean" "WALKING_UPSTAIRS"
"2346" 6 NA "Gyroscope" "Jerk" NA "Y" 51 -0.0457705354509804 "Time" "Mean" "WALKING_UPSTAIRS"
"2347" 6 NA "Gyroscope" "Jerk" NA "Z" 51 -0.0576800048435294 "Time" "Mean" "WALKING_UPSTAIRS"
"2348" 6 NA "Gyroscope" "Jerk" NA "X" 51 -0.186763293747059 "Time" "SD" "WALKING_UPSTAIRS"
"2349" 6 NA "Gyroscope" "Jerk" NA "Y" 51 -0.486494120980392 "Time" "SD" "WALKING_UPSTAIRS"
"2350" 6 NA "Gyroscope" "Jerk" NA "Z" 51 -0.170814790834118 "Time" "SD" "WALKING_UPSTAIRS"
"2351" 6 NA "Gyroscope" "Jerk" "Magnitude" NA 51 -0.342895367921569 "Time" "Mean" "WALKING_UPSTAIRS"
"2352" 6 NA "Gyroscope" "Jerk" "Magnitude" NA 51 -0.440079851313726 "Time" "SD" "WALKING_UPSTAIRS"
"2353" 6 "Body" "Accelerometer" NA NA "X" 51 0.268229355098039 "Time" "Mean" "WALKING_UPSTAIRS"
"2354" 6 "Body" "Accelerometer" NA NA "Y" 51 -0.0272425385070588 "Time" "Mean" "WALKING_UPSTAIRS"
"2355" 6 "Body" "Accelerometer" NA NA "Z" 51 -0.122082438784314 "Time" "Mean" "WALKING_UPSTAIRS"
"2356" 6 "Body" "Accelerometer" NA NA "X" 51 -0.0501350188513725 "Time" "SD" "WALKING_UPSTAIRS"
"2357" 6 "Body" "Accelerometer" NA NA "Y" 51 0.189276117327451 "Time" "SD" "WALKING_UPSTAIRS"
"2358" 6 "Body" "Accelerometer" NA NA "Z" 51 -0.353519514896078 "Time" "SD" "WALKING_UPSTAIRS"
"2359" 6 "Body" "Accelerometer" NA "Magnitude" NA 51 0.0177790974433333 "Time" "Mean" "WALKING_UPSTAIRS"
"2360" 6 "Body" "Accelerometer" NA "Magnitude" NA 51 -0.0791508842176471 "Time" "SD" "WALKING_UPSTAIRS"
"2361" 6 "Body" "Accelerometer" "Jerk" NA "X" 51 0.07210675 "Time" "Mean" "WALKING_UPSTAIRS"
"2362" 6 "Body" "Accelerometer" "Jerk" NA "Y" 51 0.00371343419607843 "Time" "Mean" "WALKING_UPSTAIRS"
"2363" 6 "Body" "Accelerometer" "Jerk" NA "Z" 51 -0.00237816579411765 "Time" "Mean" "WALKING_UPSTAIRS"
"2364" 6 "Body" "Accelerometer" "Jerk" NA "X" 51 -0.180301156098039 "Time" "SD" "WALKING_UPSTAIRS"
"2365" 6 "Body" "Accelerometer" "Jerk" NA "Y" 51 -0.0413994646723529 "Time" "SD" "WALKING_UPSTAIRS"
"2366" 6 "Body" "Accelerometer" "Jerk" NA "Z" 51 -0.560830688235294 "Time" "SD" "WALKING_UPSTAIRS"
"2367" 6 "Body" "Accelerometer" "Jerk" "Magnitude" NA 51 -0.207379799254902 "Time" "Mean" "WALKING_UPSTAIRS"
"2368" 6 "Body" "Accelerometer" "Jerk" "Magnitude" NA 51 -0.169970363039216 "Time" "SD" "WALKING_UPSTAIRS"
"2369" 6 "Gravity" "Accelerometer" NA NA "X" 51 0.913632241568627 "Time" "Mean" "WALKING_UPSTAIRS"
"2370" 6 "Gravity" "Accelerometer" NA NA "Y" 51 -0.340732608823529 "Time" "Mean" "WALKING_UPSTAIRS"
"2371" 6 "Gravity" "Accelerometer" NA NA "Z" 51 -0.0184608964392157 "Time" "Mean" "WALKING_UPSTAIRS"
"2372" 6 "Gravity" "Accelerometer" NA NA "X" 51 -0.959399425098039 "Time" "SD" "WALKING_UPSTAIRS"
"2373" 6 "Gravity" "Accelerometer" NA NA "Y" 51 -0.912900683137255 "Time" "SD" "WALKING_UPSTAIRS"
"2374" 6 "Gravity" "Accelerometer" NA NA "Z" 51 -0.906196352156863 "Time" "SD" "WALKING_UPSTAIRS"
"2375" 6 "Gravity" "Accelerometer" NA "Magnitude" NA 51 0.0177790974433333 "Time" "Mean" "WALKING_UPSTAIRS"
"2376" 6 "Gravity" "Accelerometer" NA "Magnitude" NA 51 -0.0791508842176471 "Time" "SD" "WALKING_UPSTAIRS"
"2377" 7 NA "Gyroscope" NA NA "X" 52 -0.953684547692308 "Freq" "Mean" "LAYING"
"2378" 7 NA "Gyroscope" NA NA "Y" 52 -0.957570207692308 "Freq" "Mean" "LAYING"
"2379" 7 NA "Gyroscope" NA NA "Z" 52 -0.956905310961538 "Freq" "Mean" "LAYING"
"2380" 7 NA "Gyroscope" NA NA "X" 52 -0.962348254423077 "Freq" "SD" "LAYING"
"2381" 7 NA "Gyroscope" NA NA "Y" 52 -0.939727873653846 "Freq" "SD" "LAYING"
"2382" 7 NA "Gyroscope" NA NA "Z" 52 -0.9588764125 "Freq" "SD" "LAYING"
"2383" 7 NA "Gyroscope" NA "Magnitude" NA 52 -0.941130719230769 "Freq" "Mean" "LAYING"
"2384" 7 NA "Gyroscope" NA "Magnitude" NA 52 -0.918892518653846 "Freq" "SD" "LAYING"
"2385" 7 NA "Gyroscope" "Jerk" "Magnitude" NA 52 -0.974117912115385 "Freq" "Mean" "LAYING"
"2386" 7 NA "Gyroscope" "Jerk" "Magnitude" NA 52 -0.969403035384615 "Freq" "SD" "LAYING"
"2387" 7 "Body" "Accelerometer" NA NA "X" 52 -0.953424245576923 "Freq" "Mean" "LAYING"
"2388" 7 "Body" "Accelerometer" NA NA "Y" 52 -0.942193953846154 "Freq" "Mean" "LAYING"
"2389" 7 "Body" "Accelerometer" NA NA "Z" 52 -0.958611644615385 "Freq" "Mean" "LAYING"
"2390" 7 "Body" "Accelerometer" NA NA "X" 52 -0.931120580576923 "Freq" "SD" "LAYING"
"2391" 7 "Body" "Accelerometer" NA NA "Y" 52 -0.922917902307692 "Freq" "SD" "LAYING"
"2392" 7 "Body" "Accelerometer" NA NA "Z" 52 -0.953380646346154 "Freq" "SD" "LAYING"
"2393" 7 "Body" "Accelerometer" NA "Magnitude" NA 52 -0.927976880634615 "Freq" "Mean" "LAYING"
"2394" 7 "Body" "Accelerometer" NA "Magnitude" NA 52 -0.910542462919231 "Freq" "SD" "LAYING"
"2395" 7 "Body" "Accelerometer" "Jerk" NA "X" 52 -0.980393046923077 "Freq" "Mean" "LAYING"
"2396" 7 "Body" "Accelerometer" "Jerk" NA "Y" 52 -0.972531648846154 "Freq" "Mean" "LAYING"
"2397" 7 "Body" "Accelerometer" "Jerk" NA "Z" 52 -0.969524977692308 "Freq" "Mean" "LAYING"
"2398" 7 "Body" "Accelerometer" "Jerk" NA "X" 52 -0.983560175384615 "Freq" "SD" "LAYING"
"2399" 7 "Body" "Accelerometer" "Jerk" NA "Y" 52 -0.975886145 "Freq" "SD" "LAYING"
"2400" 7 "Body" "Accelerometer" "Jerk" NA "Z" 52 -0.975072995192308 "Freq" "SD" "LAYING"
"2401" 7 "Body" "Accelerometer" "Jerk" "Magnitude" NA 52 -0.968066259230769 "Freq" "Mean" "LAYING"
"2402" 7 "Body" "Accelerometer" "Jerk" "Magnitude" NA 52 -0.965359228076923 "Freq" "SD" "LAYING"
"2403" 7 NA "Gyroscope" NA NA "X" 52 -0.00282641913096154 "Time" "Mean" "LAYING"
"2404" 7 NA "Gyroscope" NA NA "Y" 52 -0.133605695057692 "Time" "Mean" "LAYING"
"2405" 7 NA "Gyroscope" NA NA "Z" 52 0.155920029769231 "Time" "Mean" "LAYING"
"2406" 7 NA "Gyroscope" NA NA "X" 52 -0.9601268225 "Time" "SD" "LAYING"
"2407" 7 NA "Gyroscope" NA NA "Y" 52 -0.945071935384615 "Time" "SD" "LAYING"
"2408" 7 NA "Gyroscope" NA NA "Z" 52 -0.955294890576923 "Time" "SD" "LAYING"
"2409" 7 NA "Gyroscope" NA "Magnitude" NA 52 -0.915793634807692 "Time" "Mean" "LAYING"
"2410" 7 NA "Gyroscope" NA "Magnitude" NA 52 -0.918662459038462 "Time" "SD" "LAYING"
"2411" 7 NA "Gyroscope" "Jerk" NA "X" 52 -0.105944243484615 "Time" "Mean" "LAYING"
"2412" 7 NA "Gyroscope" "Jerk" NA "Y" 52 -0.0358897425826923 "Time" "Mean" "LAYING"
"2413" 7 NA "Gyroscope" "Jerk" NA "Z" 52 -0.0671901794615385 "Time" "Mean" "LAYING"
"2414" 7 NA "Gyroscope" "Jerk" NA "X" 52 -0.9738372325 "Time" "SD" "LAYING"
"2415" 7 NA "Gyroscope" "Jerk" NA "Y" 52 -0.976483727307692 "Time" "SD" "LAYING"
"2416" 7 NA "Gyroscope" "Jerk" NA "Z" 52 -0.988871878269231 "Time" "SD" "LAYING"
"2417" 7 NA "Gyroscope" "Jerk" "Magnitude" NA 52 -0.983008829038462 "Time" "Mean" "LAYING"
"2418" 7 NA "Gyroscope" "Jerk" "Magnitude" NA 52 -0.971205137884615 "Time" "SD" "LAYING"
"2419" 7 "Body" "Accelerometer" NA NA "X" 52 0.250176694038462 "Time" "Mean" "LAYING"
"2420" 7 "Body" "Accelerometer" NA NA "Y" 52 -0.0204411516884615 "Time" "Mean" "LAYING"
"2421" 7 "Body" "Accelerometer" NA NA "Z" 52 -0.101361036576923 "Time" "Mean" "LAYING"
"2422" 7 "Body" "Accelerometer" NA NA "X" 52 -0.93651361 "Time" "SD" "LAYING"
"2423" 7 "Body" "Accelerometer" NA NA "Y" 52 -0.926262668653846 "Time" "SD" "LAYING"
"2424" 7 "Body" "Accelerometer" NA NA "Z" 52 -0.952978365961538 "Time" "SD" "LAYING"
"2425" 7 "Body" "Accelerometer" NA "Magnitude" NA 52 -0.936392023846154 "Time" "Mean" "LAYING"
"2426" 7 "Body" "Accelerometer" NA "Magnitude" NA 52 -0.907039513153846 "Time" "SD" "LAYING"
"2427" 7 "Body" "Accelerometer" "Jerk" NA "X" 52 0.0968904018076923 "Time" "Mean" "LAYING"
"2428" 7 "Body" "Accelerometer" "Jerk" NA "Y" 52 0.0250624183634615 "Time" "Mean" "LAYING"
"2429" 7 "Body" "Accelerometer" "Jerk" NA "Z" 52 -0.0131653918205769 "Time" "Mean" "LAYING"
"2430" 7 "Body" "Accelerometer" "Jerk" NA "X" 52 -0.980977756153846 "Time" "SD" "LAYING"
"2431" 7 "Body" "Accelerometer" "Jerk" NA "Y" 52 -0.973093160192308 "Time" "SD" "LAYING"
"2432" 7 "Body" "Accelerometer" "Jerk" NA "Z" 52 -0.972983064230769 "Time" "SD" "LAYING"
"2433" 7 "Body" "Accelerometer" "Jerk" "Magnitude" NA 52 -0.980127239615385 "Time" "Mean" "LAYING"
"2434" 7 "Body" "Accelerometer" "Jerk" "Magnitude" NA 52 -0.967310932307692 "Time" "SD" "LAYING"
"2435" 7 "Gravity" "Accelerometer" NA NA "X" 52 -0.502814250576923 "Time" "Mean" "LAYING"
"2436" 7 "Gravity" "Accelerometer" NA NA "Y" 52 0.393444278076923 "Time" "Mean" "LAYING"
"2437" 7 "Gravity" "Accelerometer" NA NA "Z" 52 0.907537823461538 "Time" "Mean" "LAYING"
"2438" 7 "Gravity" "Accelerometer" NA NA "X" 52 -0.914221270096154 "Time" "SD" "LAYING"
"2439" 7 "Gravity" "Accelerometer" NA NA "Y" 52 -0.955543549230769 "Time" "SD" "LAYING"
"2440" 7 "Gravity" "Accelerometer" NA NA "Z" 52 -0.961908984423077 "Time" "SD" "LAYING"
"2441" 7 "Gravity" "Accelerometer" NA "Magnitude" NA 52 -0.936392023846154 "Time" "Mean" "LAYING"
"2442" 7 "Gravity" "Accelerometer" NA "Magnitude" NA 52 -0.907039513153846 "Time" "SD" "LAYING"
"2443" 7 NA "Gyroscope" NA NA "X" 48 -0.9436317575 "Freq" "Mean" "SITTING"
"2444" 7 NA "Gyroscope" NA NA "Y" 48 -0.956678065 "Freq" "Mean" "SITTING"
"2445" 7 NA "Gyroscope" NA NA "Z" 48 -0.9474199325 "Freq" "Mean" "SITTING"
"2446" 7 NA "Gyroscope" NA NA "X" 48 -0.9427264225 "Freq" "SD" "SITTING"
"2447" 7 NA "Gyroscope" NA NA "Y" 48 -0.93824472 "Freq" "SD" "SITTING"
"2448" 7 NA "Gyroscope" NA NA "Z" 48 -0.939826018125 "Freq" "SD" "SITTING"
"2449" 7 NA "Gyroscope" NA "Magnitude" NA 48 -0.933081955208333 "Freq" "Mean" "SITTING"
"2450" 7 NA "Gyroscope" NA "Magnitude" NA 48 -0.895804978125 "Freq" "SD" "SITTING"
"2451" 7 NA "Gyroscope" "Jerk" "Magnitude" NA 48 -0.978634991458333 "Freq" "Mean" "SITTING"
"2452" 7 NA "Gyroscope" "Jerk" "Magnitude" NA 48 -0.97496593875 "Freq" "SD" "SITTING"
"2453" 7 "Body" "Accelerometer" NA NA "X" 48 -0.972697126875 "Freq" "Mean" "SITTING"
"2454" 7 "Body" "Accelerometer" NA NA "Y" 48 -0.93149063375 "Freq" "Mean" "SITTING"
"2455" 7 "Body" "Accelerometer" NA NA "Z" 48 -0.904675337916667 "Freq" "Mean" "SITTING"
"2456" 7 "Body" "Accelerometer" NA NA "X" 48 -0.972879966041667 "Freq" "SD" "SITTING"
"2457" 7 "Body" "Accelerometer" NA NA "Y" 48 -0.904629195833333 "Freq" "SD" "SITTING"
"2458" 7 "Body" "Accelerometer" NA NA "Z" 48 -0.844083052916667 "Freq" "SD" "SITTING"
"2459" 7 "Body" "Accelerometer" NA "Magnitude" NA 48 -0.90895677625 "Freq" "Mean" "SITTING"
"2460" 7 "Body" "Accelerometer" NA "Magnitude" NA 48 -0.88691563825 "Freq" "SD" "SITTING"
"2461" 7 "Body" "Accelerometer" "Jerk" NA "X" 48 -0.982037243958333 "Freq" "Mean" "SITTING"
"2462" 7 "Body" "Accelerometer" "Jerk" NA "Y" 48 -0.969423612916667 "Freq" "Mean" "SITTING"
"2463" 7 "Body" "Accelerometer" "Jerk" NA "Z" 48 -0.968503504791667 "Freq" "Mean" "SITTING"
"2464" 7 "Body" "Accelerometer" "Jerk" NA "X" 48 -0.984026344375 "Freq" "SD" "SITTING"
"2465" 7 "Body" "Accelerometer" "Jerk" NA "Y" 48 -0.971814980208333 "Freq" "SD" "SITTING"
"2466" 7 "Body" "Accelerometer" "Jerk" NA "Z" 48 -0.974699194375 "Freq" "SD" "SITTING"
"2467" 7 "Body" "Accelerometer" "Jerk" "Magnitude" NA 48 -0.970954184166667 "Freq" "Mean" "SITTING"
"2468" 7 "Body" "Accelerometer" "Jerk" "Magnitude" NA 48 -0.9684948675 "Freq" "SD" "SITTING"
"2469" 7 NA "Gyroscope" NA NA "X" 48 -0.04963797197125 "Time" "Mean" "SITTING"
"2470" 7 NA "Gyroscope" NA NA "Y" 48 -0.03361196465625 "Time" "Mean" "SITTING"
"2471" 7 NA "Gyroscope" NA NA "Z" 48 0.0259476655145833 "Time" "Mean" "SITTING"
"2472" 7 NA "Gyroscope" NA NA "X" 48 -0.941870953333333 "Time" "SD" "SITTING"
"2473" 7 NA "Gyroscope" NA NA "Y" 48 -0.944124336458333 "Time" "SD" "SITTING"
"2474" 7 NA "Gyroscope" NA NA "Z" 48 -0.937021208541667 "Time" "SD" "SITTING"
"2475" 7 NA "Gyroscope" NA "Magnitude" NA 48 -0.897870535 "Time" "Mean" "SITTING"
"2476" 7 NA "Gyroscope" NA "Magnitude" NA 48 -0.898063314375 "Time" "SD" "SITTING"
"2477" 7 NA "Gyroscope" "Jerk" NA "X" 48 -0.0938155625083333 "Time" "Mean" "SITTING"
"2478" 7 NA "Gyroscope" "Jerk" NA "Y" 48 -0.0396444885 "Time" "Mean" "SITTING"
"2479" 7 NA "Gyroscope" "Jerk" NA "Z" 48 -0.0454566269166667 "Time" "Mean" "SITTING"
"2480" 7 NA "Gyroscope" "Jerk" NA "X" 48 -0.974369045625 "Time" "SD" "SITTING"
"2481" 7 NA "Gyroscope" "Jerk" NA "Y" 48 -0.981024680625 "Time" "SD" "SITTING"
"2482" 7 NA "Gyroscope" "Jerk" NA "Z" 48 -0.980954665416667 "Time" "SD" "SITTING"
"2483" 7 NA "Gyroscope" "Jerk" "Magnitude" NA 48 -0.981665122291667 "Time" "Mean" "SITTING"
"2484" 7 NA "Gyroscope" "Jerk" "Magnitude" NA 48 -0.976214430208333 "Time" "SD" "SITTING"
"2485" 7 "Body" "Accelerometer" NA NA "X" 48 0.284674637291667 "Time" "Mean" "SITTING"
"2486" 7 "Body" "Accelerometer" NA NA "Y" 48 -0.01461097580375 "Time" "Mean" "SITTING"
"2487" 7 "Body" "Accelerometer" NA NA "Z" 48 -0.122464597625 "Time" "Mean" "SITTING"
"2488" 7 "Body" "Accelerometer" NA NA "X" 48 -0.972668374583333 "Time" "SD" "SITTING"
"2489" 7 "Body" "Accelerometer" NA NA "Y" 48 -0.909454698541667 "Time" "SD" "SITTING"
"2490" 7 "Body" "Accelerometer" NA NA "Z" 48 -0.8565329414375 "Time" "SD" "SITTING"
"2491" 7 "Body" "Accelerometer" NA "Magnitude" NA 48 -0.918432107083333 "Time" "Mean" "SITTING"
"2492" 7 "Body" "Accelerometer" NA "Magnitude" NA 48 -0.881957619770833 "Time" "SD" "SITTING"
"2493" 7 "Body" "Accelerometer" "Jerk" NA "X" 48 0.0668519793125 "Time" "Mean" "SITTING"
"2494" 7 "Body" "Accelerometer" "Jerk" NA "Y" 48 0.0116863419310417 "Time" "Mean" "SITTING"
"2495" 7 "Body" "Accelerometer" "Jerk" NA "Z" 48 0.0162004141964583 "Time" "Mean" "SITTING"
"2496" 7 "Body" "Accelerometer" "Jerk" NA "X" 48 -0.982158098125 "Time" "SD" "SITTING"
"2497" 7 "Body" "Accelerometer" "Jerk" NA "Y" 48 -0.969458676458333 "Time" "SD" "SITTING"
"2498" 7 "Body" "Accelerometer" "Jerk" NA "Z" 48 -0.972256472708333 "Time" "SD" "SITTING"
"2499" 7 "Body" "Accelerometer" "Jerk" "Magnitude" NA 48 -0.976559676458333 "Time" "Mean" "SITTING"
"2500" 7 "Body" "Accelerometer" "Jerk" "Magnitude" NA 48 -0.970243274166667 "Time" "SD" "SITTING"
